task_id,staff_id,learned_cost
T0054,S011,2.5284788618876486
T0054,S012,2.50530110147847
T0054,S015,2.5284788618876486
T0054,S016,2.5284788618876486
T0054,S019,2.6523901127083094
T0054,S024,2.4371734940556093
T0054,S025,2.410739358279537
T0054,S026,2.5284788618876486
T0054,S028,2.4371734940556093
T0054,S032,2.5284788618876486
T0054,S034,2.777707786888727
T0054,S035,2.777707786888727
T0054,S038,2.5284788618876486
T0054,S041,2.5284788618876486
T0054,S044,2.4371734940556093
T0054,S045,2.25075430796117
T0054,S049,2.5284788618876486
T0054,S055,2.3881715524834877
T0054,S056,2.5284788618876486
T0054,S067,2.50530110147847
T0054,S068,2.511081933375988
T0054,S070,2.50530110147847
T0054,S072,2.4371734940556093
T0054,S073,2.50530110147847
T0054,S074,2.4371734940556093
T0054,S076,2.777707786888727
T0054,S077,2.5284788618876486
T0054,S080,2.511081933375988
T0055,S002,2.511081933375988
T0055,S006,2.410739358279537
T0055,S007,2.511081933375988
T0055,S008,2.3881715524834877
T0055,S009,2.25075430796117
T0055,S010,2.4371734940556093
T0055,S012,2.50530110147847
T0055,S013,2.4371734940556093
T0055,S014,2.777707786888727
T0055,S015,2.511081933375988
T0055,S016,2.511081933375988
T0055,S017,2.3881715524834877
T0055,S020,2.3881715524834877
T0055,S023,2.5284788618876486
T0055,S029,2.511081933375988
T0055,S031,2.410739358279537
T0055,S032,2.410739358279537
T0055,S037,2.5284788618876486
T0055,S038,2.50530110147847
T0055,S039,2.50530110147847
T0055,S044,2.6523901127083094
T0055,S045,2.777707786888727
T0055,S052,2.511081933375988
T0055,S054,2.410739358279537
T0055,S055,2.25075430796117
T0055,S056,2.410739358279537
T0055,S057,2.3881715524834877
T0055,S060,2.511081933375988
T0055,S062,2.6523901127083094
T0055,S063,2.6523901127083094
T0055,S064,2.3881715524834877
T0055,S065,2.5284788618876486
T0055,S067,2.5284788618876486
T0055,S068,2.50530110147847
T0055,S070,2.511081933375988
T0055,S071,2.25075430796117
T0055,S073,2.511081933375988
T0055,S074,2.3881715524834877
T0055,S075,2.5284788618876486
T0055,S079,2.4371734940556093
T0056,S002,2.511081933375988
T0056,S006,2.3881715524834877
T0056,S007,2.25075430796117
T0056,S008,2.50530110147847
T0056,S009,2.410739358279537
T0056,S010,2.511081933375988
T0056,S012,2.4371734940556093
T0056,S013,2.410739358279537
T0056,S014,2.511081933375988
T0056,S015,2.511081933375988
T0056,S016,2.511081933375988
T0056,S017,2.410739358279537
T0056,S020,2.511081933375988
T0056,S023,2.25075430796117
T0056,S029,2.25075430796117
T0056,S031,2.4371734940556093
T0056,S032,2.3881715524834877
T0056,S034,2.107539394572749
T0056,S036,2.107539394572749
T0056,S037,2.777707786888727
T0056,S038,2.50530110147847
T0056,S039,2.4371734940556093
T0056,S045,2.50530110147847
T0056,S052,2.410739358279537
T0056,S054,2.50530110147847
T0056,S055,2.5284788618876486
T0056,S056,2.25075430796117
T0056,S057,2.50530110147847
T0056,S060,2.4371734940556093
T0056,S064,2.410739358279537
T0056,S065,2.50530110147847
T0056,S067,2.3881715524834877
T0056,S068,2.511081933375988
T0056,S070,2.777707786888727
T0056,S071,2.50530110147847
T0056,S073,2.4371734940556093
T0056,S074,2.50530110147847
T0056,S075,2.3881715524834877
T0056,S079,2.511081933375988
T0057,S001,3.175028202470869
T0057,S002,2.2815144364093856
T0057,S006,2.2815144364093856
T0057,S007,2.50465829305774
T0057,S008,3.5968112999862316
T0057,S009,2.6666733383906216
T0057,S010,2.6666733383906216
T0057,S012,2.50465829305774
T0057,S013,2.3460930078777813
T0057,S014,3.5968112999862316
T0057,S015,2.2815144364093856
T0057,S016,2.0585967997053403
T0057,S017,2.6666733383906216
T0057,S018,3.175028202470869
T0057,S020,2.6949135250285123
T0057,S023,2.687195050406043
T0057,S029,2.0585967997053403
T0057,S031,2.687195050406043
T0057,S032,2.0585967997053403
T0057,S037,2.0585967997053403
T0057,S038,2.0585967997053403
T0057,S039,2.0585967997053403
T0057,S044,6.0
T0057,S045,3.5968112999862316
T0057,S052,2.687195050406043
T0057,S054,2.2815144364093856
T0057,S055,2.3460930078777813
T0057,S056,2.0585967997053403
T0057,S057,2.3460930078777813
T0057,S058,3.175028202470869
T0057,S060,2.2815144364093856
T0057,S064,2.6949135250285123
T0057,S065,2.687195050406043
T0057,S067,2.0585967997053403
T0057,S068,2.0585967997053403
T0057,S070,2.687195050406043
T0057,S071,2.3460930078777813
T0057,S073,2.2815144364093856
T0057,S074,2.3460930078777813
T0057,S075,2.2815144364093856
T0057,S076,6.0
T0057,S079,2.6666733383906216
T0058,S003,2.5284788618876486
T0058,S004,2.5284788618876486
T0058,S006,2.5284788618876486
T0058,S008,2.3881715524834877
T0058,S011,2.5284788618876486
T0058,S012,2.511081933375988
T0058,S013,2.3881715524834877
T0058,S015,2.50530110147847
T0058,S017,2.3881715524834877
T0058,S018,2.410739358279537
T0058,S020,2.3881715524834877
T0058,S025,2.410739358279537
T0058,S031,2.50530110147847
T0058,S032,2.511081933375988
T0058,S034,2.4371734940556093
T0058,S037,2.50530110147847
T0058,S038,2.107539394572749
T0058,S039,2.511081933375988
T0058,S042,2.50530110147847
T0058,S043,2.50530110147847
T0058,S045,2.4371734940556093
T0058,S046,2.6523901127083094
T0058,S047,2.410739358279537
T0058,S049,2.5284788618876486
T0058,S050,2.410739358279537
T0058,S051,2.4371734940556093
T0058,S054,2.410739358279537
T0058,S056,2.511081933375988
T0058,S057,2.3881715524834877
T0058,S059,2.50530110147847
T0058,S064,2.3881715524834877
T0058,S066,2.4371734940556093
T0058,S071,2.3881715524834877
T0059,S003,2.511081933375988
T0059,S004,2.3881715524834877
T0059,S006,2.50530110147847
T0059,S008,2.50530110147847
T0059,S011,2.25075430796117
T0059,S012,2.50530110147847
T0059,S013,2.410739358279537
T0059,S015,2.4371734940556093
T0059,S017,2.50530110147847
T0059,S018,2.777707786888727
T0059,S020,2.50530110147847
T0059,S025,2.50530110147847
T0059,S031,2.511081933375988
T0059,S032,2.410739358279537
T0059,S034,2.511081933375988
T0059,S037,2.50530110147847
T0059,S039,2.50530110147847
T0059,S042,2.4371734940556093
T0059,S043,2.410739358279537
T0059,S045,2.410739358279537
T0059,S047,2.50530110147847
T0059,S049,2.410739358279537
T0059,S050,2.410739358279537
T0059,S051,2.5284788618876486
T0059,S054,2.3881715524834877
T0059,S056,2.5284788618876486
T0059,S057,2.5284788618876486
T0059,S059,2.777707786888727
T0059,S064,2.5284788618876486
T0059,S066,2.50530110147847
T0059,S071,2.50530110147847
T0060,S003,2.511081933375988
T0060,S004,2.777707786888727
T0060,S005,2.6523901127083094
T0060,S006,2.410739358279537
T0060,S007,2.107539394572749
T0060,S008,2.5284788618876486
T0060,S011,2.25075430796117
T0060,S012,2.5284788618876486
T0060,S013,2.511081933375988
T0060,S015,2.4371734940556093
T0060,S017,2.511081933375988
T0060,S018,2.3881715524834877
T0060,S020,2.511081933375988
T0060,S025,2.511081933375988
T0060,S028,2.107539394572749
T0060,S031,2.410739358279537
T0060,S032,2.410739358279537
T0060,S034,2.410739358279537
T0060,S037,2.5284788618876486
T0060,S039,2.5284788618876486
T0060,S042,2.4371734940556093
T0060,S043,2.5284788618876486
T0060,S045,2.50530110147847
T0060,S047,2.410739358279537
T0060,S049,2.5284788618876486
T0060,S050,2.410739358279537
T0060,S051,2.410739358279537
T0060,S052,2.6523901127083094
T0060,S054,2.25075430796117
T0060,S056,2.511081933375988
T0060,S057,2.410739358279537
T0060,S059,2.25075430796117
T0060,S064,2.410739358279537
T0060,S066,2.50530110147847
T0060,S071,2.511081933375988
T0061,S001,2.4371734940556093
T0061,S003,2.777707786888727
T0061,S004,2.410739358279537
T0061,S007,2.25075430796117
T0061,S008,2.5284788618876486
T0061,S009,2.410739358279537
T0061,S010,2.511081933375988
T0061,S014,2.511081933375988
T0061,S016,2.410739358279537
T0061,S021,2.410739358279537
T0061,S022,2.5284788618876486
T0061,S032,2.6523901127083094
T0061,S040,2.777707786888727
T0061,S042,2.511081933375988
T0061,S045,2.5284788618876486
T0061,S046,2.5284788618876486
T0061,S048,2.50530110147847
T0061,S050,2.3881715524834877
T0061,S052,2.50530110147847
T0061,S053,2.50530110147847
T0061,S061,2.50530110147847
T0061,S062,2.410739358279537
T0061,S064,2.50530110147847
T0061,S065,2.107539394572749
T0061,S071,2.410739358279537
T0061,S072,2.5284788618876486
T0061,S073,2.6523901127083094
T0061,S075,2.4371734940556093
T0061,S078,2.511081933375988
T0061,S080,2.5284788618876486
T0062,S001,2.25075430796117
T0062,S003,2.777707786888727
T0062,S004,2.5284788618876486
T0062,S005,2.107539394572749
T0062,S007,2.777707786888727
T0062,S008,2.410739358279537
T0062,S009,2.410739358279537
T0062,S010,2.410739358279537
T0062,S014,2.50530110147847
T0062,S016,2.5284788618876486
T0062,S021,2.50530110147847
T0062,S022,2.410739358279537
T0062,S030,2.6523901127083094
T0062,S031,2.6523901127083094
T0062,S036,2.107539394572749
T0062,S040,2.4371734940556093
T0062,S042,2.410739358279537
T0062,S045,2.5284788618876486
T0062,S046,2.410739358279537
T0062,S047,2.6523901127083094
T0062,S048,2.5284788618876486
T0062,S050,2.777707786888727
T0062,S052,2.511081933375988
T0062,S053,2.410739358279537
T0062,S061,2.50530110147847
T0062,S062,2.50530110147847
T0062,S064,2.410739358279537
T0062,S071,2.410739358279537
T0062,S072,2.5284788618876486
T0062,S075,2.3881715524834877
T0062,S078,2.5284788618876486
T0062,S080,2.511081933375988
T0063,S001,2.511081933375988
T0063,S003,2.5284788618876486
T0063,S004,2.4371734940556093
T0063,S007,2.5284788618876486
T0063,S008,2.511081933375988
T0063,S009,2.50530110147847
T0063,S010,2.511081933375988
T0063,S014,2.511081933375988
T0063,S016,2.3881715524834877
T0063,S021,2.25075430796117
T0063,S022,2.777707786888727
T0063,S040,2.511081933375988
T0063,S042,2.3881715524834877
T0063,S045,2.50530110147847
T0063,S046,2.5284788618876486
T0063,S048,2.777707786888727
T0063,S050,2.511081933375988
T0063,S052,2.777707786888727
T0063,S053,2.4371734940556093
T0063,S058,2.107539394572749
T0063,S061,2.50530110147847
T0063,S062,2.50530110147847
T0063,S064,2.5284788618876486
T0063,S071,2.511081933375988
T0063,S072,2.410739358279537
T0063,S074,2.107539394572749
T0063,S075,2.511081933375988
T0063,S078,2.410739358279537
T0063,S080,2.3881715524834877
T0064,S002,2.511081933375988
T0064,S003,2.6523901127083094
T0064,S006,2.6523901127083094
T0064,S007,2.25075430796117
T0064,S008,2.511081933375988
T0064,S014,2.50530110147847
T0064,S017,2.50530110147847
T0064,S018,2.5284788618876486
T0064,S022,2.410739358279537
T0064,S025,2.777707786888727
T0064,S032,2.25075430796117
T0064,S033,2.4371734940556093
T0064,S035,2.5284788618876486
T0064,S036,2.5284788618876486
T0064,S041,2.4371734940556093
T0064,S044,2.410739358279537
T0064,S045,2.5284788618876486
T0064,S048,2.511081933375988
T0064,S050,2.3881715524834877
T0064,S059,2.511081933375988
T0064,S061,2.50530110147847
T0064,S063,2.50530110147847
T0064,S065,2.511081933375988
T0064,S069,2.50530110147847
T0064,S070,2.25075430796117
T0064,S071,2.50530110147847
T0064,S072,2.50530110147847
T0064,S073,2.25075430796117
T0064,S076,2.50530110147847
T0064,S079,2.410739358279537
T0065,S002,2.6666733383906216
T0065,S007,2.50465829305774
T0065,S008,2.50465829305774
T0065,S014,2.687195050406043
T0065,S017,2.50465829305774
T0065,S018,2.3460930078777813
T0065,S022,2.6949135250285123
T0065,S025,2.687195050406043
T0065,S032,2.687195050406043
T0065,S033,2.0585967997053403
T0065,S035,2.0585967997053403
T0065,S036,2.687195050406043
T0065,S041,2.2815144364093856
T0065,S044,2.687195050406043
T0065,S045,2.50465829305774
T0065,S048,2.6666733383906216
T0065,S050,2.0585967997053403
T0065,S059,3.5968112999862316
T0065,S061,2.0585967997053403
T0065,S063,2.687195050406043
T0065,S065,2.6949135250285123
T0065,S069,2.6666733383906216
T0065,S070,2.0585967997053403
T0065,S071,2.50465829305774
T0065,S072,2.2815144364093856
T0065,S073,2.687195050406043
T0065,S076,2.2815144364093856
T0065,S079,2.50465829305774
T0066,S001,3.175028202470869
T0066,S002,2.50465829305774
T0066,S007,2.2815144364093856
T0066,S008,2.6949135250285123
T0066,S014,2.6666733383906216
T0066,S017,2.3460930078777813
T0066,S018,2.50465829305774
T0066,S022,2.687195050406043
T0066,S025,2.2815144364093856
T0066,S032,2.0585967997053403
T0066,S033,2.687195050406043
T0066,S035,2.3460930078777813
T0066,S036,2.6666733383906216
T0066,S037,3.175028202470869
T0066,S041,2.687195050406043
T0066,S043,3.175028202470869
T0066,S044,3.5968112999862316
T0066,S045,2.3460930078777813
T0066,S046,6.0
T0066,S048,2.50465829305774
T0066,S050,2.50465829305774
T0066,S058,3.175028202470869
T0066,S059,2.687195050406043
T0066,S061,2.3460930078777813
T0066,S063,2.6666733383906216
T0066,S065,2.50465829305774
T0066,S069,2.2815144364093856
T0066,S070,2.50465829305774
T0066,S071,2.6666733383906216
T0066,S072,3.5968112999862316
T0066,S073,2.687195050406043
T0066,S076,2.6949135250285123
T0066,S079,3.5968112999862316
T0067,S001,2.410739358279537
T0067,S002,2.4371734940556093
T0067,S005,2.3881715524834877
T0067,S007,2.511081933375988
T0067,S009,2.410739358279537
T0067,S010,2.410739358279537
T0067,S011,2.777707786888727
T0067,S012,2.5284788618876486
T0067,S018,2.3881715524834877
T0067,S025,2.511081933375988
T0067,S026,2.3881715524834877
T0067,S027,2.3881715524834877
T0067,S028,2.410739358279537
T0067,S029,2.50530110147847
T0067,S030,2.410739358279537
T0067,S035,2.50530110147847
T0067,S042,2.4371734940556093
T0067,S046,2.50530110147847
T0067,S049,2.5284788618876486
T0067,S051,2.410739358279537
T0067,S052,2.3881715524834877
T0067,S058,2.410739358279537
T0067,S059,2.777707786888727
T0067,S061,2.107539394572749
T0067,S062,2.410739358279537
T0067,S064,2.5284788618876486
T0067,S066,2.50530110147847
T0067,S071,2.410739358279537
T0067,S079,2.410739358279537
T0068,S001,2.50530110147847
T0068,S002,2.777707786888727
T0068,S005,2.25075430796117
T0068,S007,2.410739358279537
T0068,S009,2.410739358279537
T0068,S010,2.511081933375988
T0068,S011,2.3881715524834877
T0068,S012,2.5284788618876486
T0068,S014,2.107539394572749
T0068,S018,2.777707786888727
T0068,S025,2.511081933375988
T0068,S026,2.777707786888727
T0068,S027,2.4371734940556093
T0068,S028,2.5284788618876486
T0068,S029,2.5284788618876486
T0068,S030,2.5284788618876486
T0068,S035,2.511081933375988
T0068,S042,2.4371734940556093
T0068,S046,2.511081933375988
T0068,S049,2.511081933375988
T0068,S051,2.50530110147847
T0068,S052,2.4371734940556093
T0068,S058,2.50530110147847
T0068,S059,2.4371734940556093
T0068,S061,2.107539394572749
T0068,S062,2.50530110147847
T0068,S064,2.511081933375988
T0068,S066,2.511081933375988
T0068,S071,2.511081933375988
T0068,S079,2.5284788618876486
T0068,S080,2.6523901127083094
T0069,S001,2.50530110147847
T0069,S002,2.511081933375988
T0069,S005,2.50530110147847
T0069,S007,2.50530110147847
T0069,S009,2.25075430796117
T0069,S010,2.25075430796117
T0069,S011,2.410739358279537
T0069,S012,2.5284788618876486
T0069,S018,2.511081933375988
T0069,S025,2.50530110147847
T0069,S026,2.511081933375988
T0069,S027,2.410739358279537
T0069,S028,2.25075430796117
T0069,S029,2.5284788618876486
T0069,S030,2.410739358279537
T0069,S035,2.3881715524834877
T0069,S042,2.50530110147847
T0069,S046,2.25075430796117
T0069,S049,2.511081933375988
T0069,S051,2.3881715524834877
T0069,S052,2.50530110147847
T0069,S053,2.107539394572749
T0069,S055,2.6523901127083094
T0069,S058,2.511081933375988
T0069,S059,2.50530110147847
T0069,S062,2.777707786888727
T0069,S064,2.25075430796117
T0069,S066,2.777707786888727
T0069,S071,2.777707786888727
T0069,S079,2.4371734940556093
T0070,S002,2.410739358279537
T0070,S004,2.5284788618876486
T0070,S006,2.3881715524834877
T0070,S008,2.410739358279537
T0070,S009,2.5284788618876486
T0070,S012,2.4371734940556093
T0070,S013,2.50530110147847
T0070,S015,2.410739358279537
T0070,S017,2.107539394572749
T0070,S020,2.410739358279537
T0070,S021,2.50530110147847
T0070,S025,2.3881715524834877
T0070,S027,2.410739358279537
T0070,S031,2.25075430796117
T0070,S032,2.3881715524834877
T0070,S035,2.50530110147847
T0070,S039,2.4371734940556093
T0070,S040,2.4371734940556093
T0070,S041,2.6523901127083094
T0070,S043,2.4371734940556093
T0070,S046,2.511081933375988
T0070,S048,2.50530110147847
T0070,S049,2.3881715524834877
T0070,S050,2.777707786888727
T0070,S056,2.4371734940556093
T0070,S059,2.511081933375988
T0070,S060,2.6523901127083094
T0070,S061,2.50530110147847
T0070,S063,2.410739358279537
T0070,S064,2.410739358279537
T0070,S065,2.511081933375988
T0070,S067,2.3881715524834877
T0070,S069,2.50530110147847
T0070,S074,2.410739358279537
T0070,S075,2.25075430796117
T0070,S077,2.777707786888727
T0070,S078,2.511081933375988
T0071,S002,2.3881715524834877
T0071,S004,2.4371734940556093
T0071,S006,2.50530110147847
T0071,S008,2.50530110147847
T0071,S009,2.511081933375988
T0071,S012,2.5284788618876486
T0071,S013,2.511081933375988
T0071,S015,2.3881715524834877
T0071,S020,2.50530110147847
T0071,S021,2.4371734940556093
T0071,S025,2.511081933375988
T0071,S027,2.777707786888727
T0071,S031,2.5284788618876486
T0071,S032,2.511081933375988
T0071,S035,2.511081933375988
T0071,S039,2.410739358279537
T0071,S040,2.5284788618876486
T0071,S043,2.50530110147847
T0071,S046,2.50530110147847
T0071,S048,2.3881715524834877
T0071,S049,2.50530110147847
T0071,S050,2.50530110147847
T0071,S056,2.5284788618876486
T0071,S059,2.777707786888727
T0071,S061,2.511081933375988
T0071,S063,2.5284788618876486
T0071,S064,2.511081933375988
T0071,S065,2.25075430796117
T0071,S067,2.410739358279537
T0071,S069,2.3881715524834877
T0071,S070,2.107539394572749
T0071,S074,2.5284788618876486
T0071,S075,2.5284788618876486
T0071,S077,2.410739358279537
T0071,S078,2.511081933375988
T0072,S002,2.50465829305774
T0072,S004,2.50465829305774
T0072,S006,3.5968112999862316
T0072,S008,2.2815144364093856
T0072,S009,2.2815144364093856
T0072,S012,2.6949135250285123
T0072,S013,2.687195050406043
T0072,S015,2.50465829305774
T0072,S020,2.50465829305774
T0072,S021,2.50465829305774
T0072,S025,2.6666733383906216
T0072,S026,3.175028202470869
T0072,S027,2.2815144364093856
T0072,S031,2.3460930078777813
T0072,S032,2.6949135250285123
T0072,S035,2.0585967997053403
T0072,S039,2.6666733383906216
T0072,S040,3.5968112999862316
T0072,S043,2.6666733383906216
T0072,S046,2.0585967997053403
T0072,S048,2.687195050406043
T0072,S049,2.6949135250285123
T0072,S050,2.6666733383906216
T0072,S051,3.175028202470869
T0072,S056,2.6666733383906216
T0072,S059,2.687195050406043
T0072,S061,2.50465829305774
T0072,S063,2.687195050406043
T0072,S064,2.687195050406043
T0072,S065,2.2815144364093856
T0072,S067,2.6666733383906216
T0072,S069,2.2815144364093856
T0072,S074,2.2815144364093856
T0072,S075,2.6949135250285123
T0072,S077,2.3460930078777813
T0072,S078,2.0585967997053403
T0073,S006,2.5284788618876486
T0073,S008,2.4371734940556093
T0073,S010,2.4371734940556093
T0073,S011,2.50530110147847
T0073,S013,2.25075430796117
T0073,S014,2.777707786888727
T0073,S017,2.25075430796117
T0073,S018,2.50530110147847
T0073,S020,2.3881715524834877
T0073,S022,2.5284788618876486
T0073,S029,2.410739358279537
T0073,S031,2.5284788618876486
T0073,S035,2.4371734940556093
T0073,S038,2.5284788618876486
T0073,S040,2.5284788618876486
T0073,S048,2.511081933375988
T0073,S049,2.50530110147847
T0073,S054,2.5284788618876486
T0073,S055,2.6523901127083094
T0073,S056,2.410739358279537
T0073,S057,2.3881715524834877
T0073,S059,2.5284788618876486
T0073,S060,2.410739358279537
T0073,S061,2.4371734940556093
T0073,S064,2.3881715524834877
T0073,S065,2.50530110147847
T0073,S066,2.6523901127083094
T0073,S073,2.50530110147847
T0073,S075,2.511081933375988
T0073,S079,2.6523901127083094
T0074,S001,2.107539394572749
T0074,S006,2.410739358279537
T0074,S008,2.50530110147847
T0074,S010,2.50530110147847
T0074,S011,2.25075430796117
T0074,S013,2.410739358279537
T0074,S014,2.5284788618876486
T0074,S017,2.5284788618876486
T0074,S018,2.777707786888727
T0074,S020,2.410739358279537
T0074,S021,2.6523901127083094
T0074,S022,2.25075430796117
T0074,S029,2.5284788618876486
T0074,S031,2.5284788618876486
T0074,S035,2.5284788618876486
T0074,S038,2.4371734940556093
T0074,S040,2.50530110147847
T0074,S048,2.4371734940556093
T0074,S049,2.410739358279537
T0074,S054,2.4371734940556093
T0074,S056,2.50530110147847
T0074,S057,2.410739358279537
T0074,S059,2.4371734940556093
T0074,S060,2.5284788618876486
T0074,S061,2.511081933375988
T0074,S064,2.410739358279537
T0074,S065,2.777707786888727
T0074,S073,2.410739358279537
T0074,S075,2.50530110147847
T0075,S006,2.511081933375988
T0075,S008,2.50530110147847
T0075,S010,2.410739358279537
T0075,S011,2.25075430796117
T0075,S013,2.511081933375988
T0075,S014,2.511081933375988
T0075,S017,2.5284788618876486
T0075,S018,2.3881715524834877
T0075,S020,2.5284788618876486
T0075,S022,2.25075430796117
T0075,S029,2.50530110147847
T0075,S031,2.5284788618876486
T0075,S035,2.410739358279537
T0075,S038,2.777707786888727
T0075,S040,2.410739358279537
T0075,S046,2.107539394572749
T0075,S048,2.4371734940556093
T0075,S049,2.410739358279537
T0075,S054,2.3881715524834877
T0075,S056,2.5284788618876486
T0075,S057,2.50530110147847
T0075,S059,2.25075430796117
T0075,S060,2.50530110147847
T0075,S061,2.410739358279537
T0075,S064,2.5284788618876486
T0075,S065,2.3881715524834877
T0075,S073,2.410739358279537
T0075,S075,2.50530110147847
T0076,S005,2.25075430796117
T0076,S006,2.410739358279537
T0076,S014,2.410739358279537
T0076,S015,2.777707786888727
T0076,S016,2.3881715524834877
T0076,S017,2.511081933375988
T0076,S018,2.4371734940556093
T0076,S019,2.5284788618876486
T0076,S020,2.511081933375988
T0076,S021,2.6523901127083094
T0076,S022,2.4371734940556093
T0076,S025,2.511081933375988
T0076,S029,2.410739358279537
T0076,S031,2.410739358279537
T0076,S032,2.5284788618876486
T0076,S036,2.50530110147847
T0076,S037,2.50530110147847
T0076,S040,2.410739358279537
T0076,S041,2.50530110147847
T0076,S044,2.511081933375988
T0076,S045,2.50530110147847
T0076,S050,2.410739358279537
T0076,S051,2.50530110147847
T0076,S055,2.511081933375988
T0076,S056,2.50530110147847
T0076,S059,2.777707786888727
T0076,S062,2.50530110147847
T0076,S065,2.777707786888727
T0076,S067,2.5284788618876486
T0076,S068,2.3881715524834877
T0076,S070,2.410739358279537
T0076,S072,2.511081933375988
T0076,S073,2.511081933375988
T0076,S075,2.50530110147847
T0076,S076,2.511081933375988
T0076,S077,2.50530110147847
T0076,S079,2.50530110147847
T0077,S005,2.3881715524834877
T0077,S006,2.511081933375988
T0077,S014,2.50530110147847
T0077,S015,2.777707786888727
T0077,S016,2.4371734940556093
T0077,S017,2.511081933375988
T0077,S018,2.777707786888727
T0077,S019,2.50530110147847
T0077,S020,2.50530110147847
T0077,S022,2.25075430796117
T0077,S025,2.5284788618876486
T0077,S029,2.410739358279537
T0077,S031,2.410739358279537
T0077,S032,2.5284788618876486
T0077,S036,2.50530110147847
T0077,S037,2.50530110147847
T0077,S040,2.511081933375988
T0077,S041,2.50530110147847
T0077,S044,2.50530110147847
T0077,S045,2.5284788618876486
T0077,S050,2.50530110147847
T0077,S051,2.410739358279537
T0077,S055,2.50530110147847
T0077,S056,2.50530110147847
T0077,S058,2.107539394572749
T0077,S059,2.3881715524834877
T0077,S062,2.5284788618876486
T0077,S065,2.3881715524834877
T0077,S067,2.50530110147847
T0077,S068,2.4371734940556093
T0077,S070,2.50530110147847
T0077,S072,2.5284788618876486
T0077,S073,2.5284788618876486
T0077,S075,2.5284788618876486
T0077,S076,2.511081933375988
T0077,S077,2.50530110147847
T0077,S079,2.410739358279537
T0078,S005,2.511081933375988
T0078,S006,2.777707786888727
T0078,S007,2.6523901127083094
T0078,S014,2.511081933375988
T0078,S015,2.410739358279537
T0078,S016,2.410739358279537
T0078,S017,2.410739358279537
T0078,S018,2.511081933375988
T0078,S019,2.50530110147847
T0078,S020,2.410739358279537
T0078,S022,2.5284788618876486
T0078,S025,2.4371734940556093
T0078,S029,2.777707786888727
T0078,S031,2.777707786888727
T0078,S032,2.25075430796117
T0078,S035,2.107539394572749
T0078,S036,2.511081933375988
T0078,S037,2.3881715524834877
T0078,S040,2.4371734940556093
T0078,S041,2.25075430796117
T0078,S044,2.410739358279537
T0078,S045,2.5284788618876486
T0078,S050,2.777707786888727
T0078,S051,2.50530110147847
T0078,S055,2.5284788618876486
T0078,S056,2.777707786888727
T0078,S059,2.511081933375988
T0078,S062,2.410739358279537
T0078,S065,2.50530110147847
T0078,S067,2.25075430796117
T0078,S068,2.50530110147847
T0078,S070,2.777707786888727
T0078,S072,2.511081933375988
T0078,S073,2.4371734940556093
T0078,S075,2.777707786888727
T0078,S076,2.511081933375988
T0078,S077,2.25075430796117
T0078,S079,2.511081933375988
T0079,S002,2.410739358279537
T0079,S003,2.4371734940556093
T0079,S006,2.777707786888727
T0079,S008,2.50530110147847
T0079,S009,2.410739358279537
T0079,S010,2.50530110147847
T0079,S013,2.107539394572749
T0079,S015,2.410739358279537
T0079,S016,2.50530110147847
T0079,S018,2.50530110147847
T0079,S020,2.50530110147847
T0079,S023,2.25075430796117
T0079,S024,2.50530110147847
T0079,S025,2.777707786888727
T0079,S026,2.107539394572749
T0079,S028,2.410739358279537
T0079,S032,2.3881715524834877
T0079,S033,2.777707786888727
T0079,S034,2.511081933375988
T0079,S037,2.4371734940556093
T0079,S041,2.777707786888727
T0079,S043,2.3881715524834877
T0079,S045,2.107539394572749
T0079,S047,2.777707786888727
T0079,S049,2.4371734940556093
T0079,S051,2.107539394572749
T0079,S052,2.410739358279537
T0079,S054,2.511081933375988
T0079,S059,2.410739358279537
T0079,S060,2.25075430796117
T0079,S061,2.511081933375988
T0079,S063,2.50530110147847
T0079,S065,2.107539394572749
T0079,S069,2.410739358279537
T0079,S079,2.511081933375988
T0079,S080,2.5284788618876486
T0080,S002,2.410739358279537
T0080,S003,2.777707786888727
T0080,S005,2.107539394572749
T0080,S006,2.3881715524834877
T0080,S008,2.5284788618876486
T0080,S009,2.5284788618876486
T0080,S010,2.511081933375988
T0080,S015,2.410739358279537
T0080,S016,2.410739358279537
T0080,S018,2.410739358279537
T0080,S020,2.50530110147847
T0080,S023,2.25075430796117
T0080,S024,2.5284788618876486
T0080,S025,2.4371734940556093
T0080,S028,2.511081933375988
T0080,S032,2.25075430796117
T0080,S033,2.25075430796117
T0080,S034,2.50530110147847
T0080,S037,2.3881715524834877
T0080,S041,2.777707786888727
T0080,S043,2.3881715524834877
T0080,S047,2.25075430796117
T0080,S049,2.3881715524834877
T0080,S052,2.50530110147847
T0080,S054,2.410739358279537
T0080,S059,2.50530110147847
T0080,S060,2.4371734940556093
T0080,S061,2.511081933375988
T0080,S063,2.5284788618876486
T0080,S069,2.511081933375988
T0080,S079,2.5284788618876486
T0080,S080,2.511081933375988
T0081,S002,3.5968112999862316
T0081,S003,2.0585967997053403
T0081,S006,2.2815144364093856
T0081,S008,2.687195050406043
T0081,S009,2.2815144364093856
T0081,S010,2.50465829305774
T0081,S015,2.6666733383906216
T0081,S016,3.5968112999862316
T0081,S018,2.6949135250285123
T0081,S020,2.2815144364093856
T0081,S023,2.50465829305774
T0081,S024,2.2815144364093856
T0081,S025,2.0585967997053403
T0081,S028,2.0585967997053403
