task_id,staff_id,eligible,penalty
T0063,S058,1,3.0
T0063,S061,1,0.5
T0063,S062,1,0.5
T0063,S064,1,1.5
T0063,S071,1,0.0
T0063,S072,1,1.0
T0063,S074,1,3.0
T0063,S075,1,0.0
T0063,S078,1,1.0
T0063,S080,1,1.5
T0064,S002,1,0.0
T0064,S003,1,3.0
T0064,S006,1,3.0
T0064,S007,1,0.5
T0064,S008,1,0.0
T0064,S014,1,0.5
T0064,S017,1,0.5
T0064,S018,1,1.5
T0064,S022,1,1.0
T0064,S025,1,0.0
T0064,S032,1,0.5
T0064,S033,1,1.0
T0064,S035,1,1.5
T0064,S036,1,1.5
T0064,S041,1,1.0
T0064,S044,1,1.0
T0064,S045,1,1.5
T0064,S048,1,0.0
T0064,S050,1,1.5
T0064,S059,1,0.0
T0064,S061,1,0.5
T0064,S063,1,0.5
T0064,S065,1,0.0
T0064,S069,1,0.5
T0064,S070,1,0.5
T0064,S071,1,0.5
T0064,S072,1,0.5
T0064,S073,1,0.5
T0064,S076,1,0.5
T0064,S079,1,1.0
T0065,S002,1,1.0
T0065,S007,1,1.0
T0065,S008,1,1.0
T0065,S014,1,0.5
T0065,S017,1,1.0
T0065,S018,1,0.5
T0065,S022,1,1.5
T0065,S025,1,0.5
T0065,S032,1,0.5
T0065,S033,1,1.5
T0065,S035,1,1.5
T0065,S036,1,0.5
T0065,S041,1,0.0
T0065,S044,1,0.5
T0065,S045,1,1.0
T0065,S048,1,1.0
T0065,S050,1,1.5
T0065,S059,1,0.0
T0065,S061,1,1.5
T0065,S063,1,0.5
T0065,S065,1,1.5
T0065,S069,1,1.0
T0065,S070,1,1.5
T0065,S071,1,1.0
T0065,S072,1,0.0
T0065,S073,1,0.5
T0065,S076,1,0.0
T0065,S079,1,1.0
T0066,S001,1,3.0
T0066,S002,1,1.0
T0066,S007,1,0.0
T0066,S008,1,1.5
T0066,S014,1,1.0
T0066,S017,1,0.5
T0066,S018,1,1.0
T0066,S022,1,0.5
T0066,S025,1,0.0
T0066,S032,1,1.5
T0066,S033,1,0.5
T0066,S035,1,0.5
T0066,S036,1,1.0
T0066,S037,1,3.0
T0066,S041,1,0.5
T0066,S043,1,3.0
T0066,S044,1,0.0
T0066,S045,1,0.5
T0066,S046,1,3.0
T0066,S048,1,1.0
T0066,S050,1,1.0
T0066,S058,1,3.0
T0066,S059,1,0.5
T0066,S061,1,0.5
T0066,S063,1,1.0
T0066,S065,1,1.0
T0066,S069,1,0.0
T0066,S070,1,1.0
T0066,S071,1,1.0
T0066,S072,1,0.0
T0066,S073,1,0.5
T0066,S076,1,1.5
T0066,S079,1,0.0
T0067,S001,1,1.0
T0067,S002,1,1.0
T0067,S005,1,1.5
T0067,S007,1,0.0
T0067,S009,1,1.0
T0067,S010,1,1.0
T0067,S011,1,0.0
T0067,S012,1,1.5
T0067,S018,1,1.5
T0067,S025,1,0.0
T0067,S026,1,1.5
T0067,S027,1,1.5
T0067,S028,1,1.0
T0067,S029,1,0.5
T0067,S030,1,1.0
T0067,S035,1,0.5
T0067,S042,1,1.0
T0067,S046,1,0.5
T0067,S049,1,1.5
T0067,S051,1,1.0
T0067,S052,1,1.5
T0067,S058,1,1.0
T0067,S059,1,0.0
T0067,S061,1,3.0
T0067,S062,1,1.0
T0067,S064,1,1.5
T0067,S066,1,0.5
T0067,S071,1,1.0
T0067,S079,1,1.0
T0068,S001,1,0.5
T0068,S002,1,0.0
T0068,S005,1,0.5
T0068,S007,1,1.0
T0068,S009,1,1.0
T0068,S010,1,0.0
T0068,S011,1,1.5
T0068,S012,1,1.5
T0068,S014,1,3.0
T0068,S018,1,0.0
T0068,S025,1,0.0
T0068,S026,1,0.0
T0068,S027,1,1.0
T0068,S028,1,1.5
T0068,S029,1,1.5
T0068,S030,1,1.5
T0068,S035,1,0.0
T0068,S042,1,1.0
T0068,S046,1,0.0
T0068,S049,1,0.0
T0068,S051,1,0.5
T0068,S052,1,1.0
T0068,S058,1,0.5
T0068,S059,1,1.0
T0068,S061,1,3.0
T0068,S062,1,0.5
T0068,S064,1,0.0
T0068,S066,1,0.0
T0068,S071,1,0.0
T0068,S079,1,1.5
T0068,S080,1,3.0
T0069,S001,1,0.5
T0069,S002,1,0.0
T0069,S005,1,0.5
T0069,S007,1,0.5
T0069,S009,1,0.5
T0069,S010,1,0.5
T0069,S011,1,1.0
T0069,S012,1,1.5
T0069,S018,1,0.0
T0069,S025,1,0.5
T0069,S026,1,0.0
T0069,S027,1,1.0
T0069,S028,1,0.5
T0069,S029,1,1.5
T0069,S030,1,1.0
T0069,S035,1,1.5
T0069,S042,1,0.5
T0069,S046,1,0.5
T0069,S049,1,0.0
T0069,S051,1,1.5
T0069,S052,1,0.5
T0069,S053,1,3.0
T0069,S055,1,3.0
T0069,S058,1,0.0
T0069,S059,1,0.5
T0069,S062,1,0.0
T0069,S064,1,0.5
T0069,S066,1,0.0
T0069,S071,1,0.0
T0069,S079,1,1.0
T0070,S002,1,1.0
T0070,S004,1,1.5
T0070,S006,1,1.5
T0070,S008,1,1.0
T0070,S009,1,1.5
T0070,S012,1,1.0
T0070,S013,1,0.5
T0070,S015,1,1.0
T0070,S017,1,3.0
T0070,S020,1,1.0
T0070,S021,1,0.5
T0070,S025,1,1.5
T0070,S027,1,1.0
T0070,S031,1,0.5
T0070,S032,1,1.5
T0070,S035,1,0.5
T0070,S039,1,1.0
T0070,S040,1,1.0
T0070,S041,1,3.0
T0070,S043,1,1.0
T0070,S046,1,0.0
T0070,S048,1,0.5
T0070,S049,1,1.5
T0070,S050,1,0.0
T0070,S056,1,1.0
T0070,S059,1,0.0
T0070,S060,1,3.0
T0070,S061,1,0.5
T0070,S063,1,1.0
T0070,S064,1,1.0
T0070,S065,1,0.0
T0070,S067,1,1.5
T0070,S069,1,0.5
T0070,S074,1,1.0
T0070,S075,1,0.5
T0070,S077,1,0.0
T0070,S078,1,0.0
T0071,S002,1,1.5
T0071,S004,1,1.0
T0071,S006,1,0.5
T0071,S008,1,0.5
T0071,S009,1,0.0
T0071,S012,1,1.5
T0071,S013,1,0.0
T0071,S015,1,1.5
T0071,S020,1,0.5
T0071,S021,1,1.0
T0071,S025,1,0.0
T0071,S027,1,0.0
T0071,S031,1,1.5
T0071,S032,1,0.0
T0071,S035,1,0.0
T0071,S039,1,1.0
T0071,S040,1,1.5
T0071,S043,1,0.5
T0071,S046,1,0.5
T0071,S048,1,1.5
T0071,S049,1,0.5
T0071,S050,1,0.5
T0071,S056,1,1.5
T0071,S059,1,0.0
T0071,S061,1,0.0
T0071,S063,1,1.5
T0071,S064,1,0.0
T0071,S065,1,0.5
T0071,S067,1,1.0
T0071,S069,1,1.5
T0071,S070,1,3.0
T0071,S074,1,1.5
T0071,S075,1,1.5
T0071,S077,1,1.0
T0071,S078,1,0.0
T0072,S002,1,1.0
T0072,S004,1,1.0
T0072,S006,1,0.0
T0072,S008,1,0.0
T0072,S009,1,0.0
T0072,S012,1,1.5
T0072,S013,1,0.5
T0072,S015,1,1.0
T0072,S020,1,1.0
T0072,S021,1,1.0
T0072,S025,1,1.0
T0072,S026,1,3.0
T0072,S027,1,0.0
T0072,S031,1,0.5
T0072,S032,1,1.5
T0072,S035,1,1.5
T0072,S039,1,1.0
T0072,S040,1,0.0
T0072,S043,1,1.0
T0072,S046,1,1.5
T0072,S048,1,0.5
T0072,S049,1,1.5
T0072,S050,1,1.0
T0072,S051,1,3.0
T0072,S056,1,1.0
T0072,S059,1,0.5
T0072,S061,1,1.0
T0072,S063,1,0.5
T0072,S064,1,0.5
T0072,S065,1,0.0
T0072,S067,1,1.0
T0072,S069,1,0.0
T0072,S074,1,0.0
T0072,S075,1,1.5
T0072,S077,1,0.5
T0072,S078,1,1.5
T0073,S006,1,1.5
T0073,S008,1,1.0
T0073,S010,1,1.0
T0073,S011,1,0.5
T0073,S013,1,0.5
T0073,S014,1,0.0
T0073,S017,1,0.5
T0073,S018,1,0.5
T0073,S020,1,1.5
T0073,S022,1,1.5
T0073,S029,1,1.0
T0073,S031,1,1.5
T0073,S035,1,1.0
T0073,S038,1,1.5
T0073,S040,1,1.5
T0073,S048,1,0.0
T0073,S049,1,0.5
T0073,S054,1,1.5
T0073,S055,1,3.0
T0073,S056,1,1.0
T0073,S057,1,1.5
T0073,S059,1,1.5
T0073,S060,1,1.0
T0073,S061,1,1.0
T0073,S064,1,1.5
T0073,S065,1,0.5
T0073,S066,1,3.0
T0073,S073,1,0.5
T0073,S075,1,0.0
T0073,S079,1,3.0
T0074,S001,1,3.0
T0074,S006,1,1.0
T0074,S008,1,0.5
T0074,S010,1,0.5
T0074,S011,1,0.5
T0074,S013,1,1.0
T0074,S014,1,1.5
T0074,S017,1,1.5
T0074,S018,1,0.0
T0074,S020,1,1.0
T0074,S021,1,3.0
T0074,S022,1,0.5
T0074,S029,1,1.5
T0074,S031,1,1.5
T0074,S035,1,1.5
T0074,S038,1,1.0
T0074,S040,1,0.5
T0074,S048,1,1.0
T0074,S049,1,1.0
T0074,S054,1,1.0
T0074,S056,1,0.5
T0074,S057,1,1.0
T0074,S059,1,1.0
T0074,S060,1,1.5
T0074,S061,1,0.0
T0074,S064,1,1.0
T0074,S065,1,0.0
T0074,S073,1,1.0
T0074,S075,1,0.5
T0075,S006,1,0.0
T0075,S008,1,0.5
T0075,S010,1,1.0
T0075,S011,1,0.5
T0075,S013,1,0.0
T0075,S014,1,0.0
T0075,S017,1,1.5
T0075,S018,1,1.5
T0075,S020,1,1.5
T0075,S022,1,0.5
T0075,S029,1,0.5
T0075,S031,1,1.5
T0075,S035,1,1.0
T0075,S038,1,0.0
T0075,S040,1,1.0
T0075,S046,1,3.0
T0075,S048,1,1.0
T0075,S049,1,1.0
T0075,S054,1,1.5
T0075,S056,1,1.5
T0075,S057,1,0.5
T0075,S059,1,0.5
T0075,S060,1,0.5
T0075,S061,1,1.0
T0075,S064,1,1.5
T0075,S065,1,1.5
T0075,S073,1,1.0
T0075,S075,1,0.5
T0076,S005,1,0.5
T0076,S006,1,1.0
T0076,S014,1,1.0
T0076,S015,1,0.0
T0076,S016,1,1.5
T0076,S017,1,0.0
T0076,S018,1,1.0
T0076,S019,1,1.5
T0076,S020,1,0.0
T0076,S021,1,3.0
T0076,S022,1,1.0
T0076,S025,1,0.0
T0076,S029,1,1.0
T0076,S031,1,1.0
T0076,S032,1,1.5
T0076,S036,1,0.5
T0076,S037,1,0.5
T0076,S040,1,1.0
T0076,S041,1,0.5
T0076,S044,1,0.0
T0076,S045,1,0.5
T0076,S050,1,1.0
T0076,S051,1,0.5
T0076,S055,1,0.0
T0076,S056,1,0.5
T0076,S059,1,0.0
T0076,S062,1,0.5
T0076,S065,1,0.0
T0076,S067,1,1.5
T0076,S068,1,1.5
T0076,S070,1,1.0
T0076,S072,1,0.0
T0076,S073,1,0.0
T0076,S075,1,0.5
T0076,S076,1,0.0
T0076,S077,1,0.5
T0076,S079,1,0.5
T0077,S005,1,1.5
T0077,S006,1,0.0
T0077,S014,1,0.5
T0077,S015,1,0.0
T0077,S016,1,1.0
T0077,S017,1,0.0
T0077,S018,1,0.0
T0077,S019,1,0.5
T0077,S020,1,0.5
T0077,S022,1,0.5
T0077,S025,1,1.5
T0077,S029,1,1.0
T0077,S031,1,1.0
T0077,S032,1,1.5
T0077,S036,1,0.5
T0077,S037,1,0.5
T0077,S040,1,0.0
T0077,S041,1,0.5
T0077,S044,1,0.5
T0077,S045,1,1.5
T0077,S050,1,0.5
T0077,S051,1,1.0
T0077,S055,1,0.5
T0077,S056,1,0.5
T0077,S058,1,3.0
T0077,S059,1,1.5
T0077,S062,1,1.5
T0077,S065,1,1.5
T0077,S067,1,0.5
T0077,S068,1,1.0
T0077,S070,1,0.5
T0077,S072,1,1.5
T0077,S073,1,1.5
T0077,S075,1,1.5
T0077,S076,1,0.0
T0077,S077,1,0.5
T0077,S079,1,1.0
T0078,S005,1,0.0
T0078,S006,1,0.0
T0078,S007,1,3.0
T0078,S014,1,0.0
T0078,S015,1,1.0
T0078,S016,1,1.0
T0078,S017,1,1.0
T0078,S018,1,0.0
T0078,S019,1,0.5
T0078,S020,1,1.0
T0078,S022,1,1.5
T0078,S025,1,1.0
T0078,S029,1,0.0
T0078,S031,1,0.0
T0078,S032,1,0.5
T0078,S035,1,3.0
T0078,S036,1,0.0
T0078,S037,1,1.5
T0078,S040,1,1.0
T0078,S041,1,0.5
T0078,S044,1,1.0
T0078,S045,1,1.5
T0078,S050,1,0.0
T0078,S051,1,0.5
T0078,S055,1,1.5
T0078,S056,1,0.0
T0078,S059,1,0.0
T0078,S062,1,1.0
T0078,S065,1,0.5
T0078,S067,1,0.5
T0078,S068,1,0.5
T0078,S070,1,0.0
T0078,S072,1,0.0
T0078,S073,1,1.0
T0078,S075,1,0.0
T0078,S076,1,0.0
T0078,S077,1,0.5
T0078,S079,1,0.0
T0079,S002,1,1.0
T0079,S003,1,1.0
T0079,S006,1,0.0
T0079,S008,1,0.5
T0079,S009,1,1.0
T0079,S010,1,0.5
T0079,S013,1,3.0
T0079,S015,1,1.0
T0079,S016,1,0.5
T0079,S018,1,0.5
T0079,S020,1,0.5
T0079,S023,1,0.5
T0079,S024,1,0.5
T0079,S025,1,0.0
T0079,S026,1,3.0
T0079,S028,1,1.0
T0079,S032,1,1.5
T0079,S033,1,0.0
T0079,S034,1,0.0
T0079,S037,1,1.0
T0079,S041,1,0.0
T0079,S043,1,1.5
T0079,S045,1,3.0
T0079,S047,1,0.0
T0079,S049,1,1.0
T0079,S051,1,3.0
T0079,S052,1,1.0
T0079,S054,1,0.0
T0079,S059,1,1.0
T0079,S060,1,0.5
T0079,S061,1,0.0
T0079,S063,1,0.5
T0079,S065,1,3.0
T0079,S069,1,1.0
T0079,S079,1,0.0
T0079,S080,1,1.5
T0080,S002,1,1.0
T0080,S003,1,0.0
T0080,S005,1,3.0
T0080,S006,1,1.5
T0080,S008,1,1.5
T0080,S009,1,1.5
T0080,S010,1,0.0
T0080,S015,1,1.0
T0080,S016,1,1.0
T0080,S018,1,1.0
T0080,S020,1,0.5
T0080,S023,1,0.5
T0080,S024,1,1.5
T0080,S025,1,1.0
T0080,S028,1,0.0
T0080,S032,1,0.5
T0080,S033,1,0.5
T0080,S034,1,0.5
T0080,S037,1,1.5
T0080,S041,1,0.0
T0080,S043,1,1.5
T0080,S047,1,0.5
T0080,S049,1,1.5
T0080,S052,1,0.5
T0080,S054,1,1.0
T0080,S059,1,0.5
T0080,S060,1,1.0
T0080,S061,1,0.0
T0080,S063,1,1.5
T0080,S069,1,0.0
T0080,S079,1,1.5
T0080,S080,1,0.0
T0081,S002,1,0.0
T0081,S003,1,1.5
T0081,S006,1,0.0
T0081,S008,1,0.5
T0081,S009,1,0.0
T0081,S010,1,1.0
T0081,S015,1,1.0
T0081,S016,1,0.0
T0081,S018,1,1.5
T0081,S020,1,0.0
T0081,S023,1,1.0
T0081,S024,1,0.0
T0081,S025,1,1.5
T0081,S028,1,1.5
T0081,S032,1,1.5
T0081,S033,1,1.0
T0081,S034,1,0.5
T0081,S037,1,1.5
T0081,S041,1,0.5
T0081,S043,1,1.0
T0081,S047,1,1.5
T0081,S049,1,1.5
T0081,S052,1,1.0
T0081,S054,1,1.0
T0081,S059,1,0.0
T0081,S060,1,1.0
T0081,S061,1,1.5
T0081,S063,1,1.0
T0081,S066,1,3.0
T0081,S069,1,0.0
T0081,S079,1,0.0
T0081,S080,1,0.0
T0082,S005,1,1.0
T0082,S007,1,0.5
T0082,S009,1,1.5
T0082,S010,1,0.0
T0082,S012,1,1.0
T0082,S013,1,1.0
T0082,S015,1,1.5
T0082,S016,1,1.5
T0082,S018,1,0.5
T0082,S019,1,3.0
T0082,S023,1,0.5
T0082,S030,1,1.5
T0082,S034,1,1.0
T0082,S036,1,1.5
T0082,S037,1,1.0
T0082,S039,1,0.5
T0082,S040,1,0.5
T0082,S041,1,1.0
T0082,S043,1,0.0
T0082,S044,1,1.5
T0082,S046,1,0.5
T0082,S047,1,3.0
T0082,S050,1,1.5
T0082,S051,1,0.0
T0082,S052,1,3.0
T0082,S055,1,0.0
T0082,S057,1,0.5
T0082,S060,1,1.0
T0082,S062,1,0.0
T0082,S064,1,0.5
T0082,S065,1,1.0
T0082,S067,1,1.0
T0082,S070,1,1.0
T0082,S071,1,1.5
T0082,S072,1,1.0
T0082,S075,1,1.0
T0082,S078,1,0.5
T0083,S005,1,0.0
T0083,S007,1,1.5
T0083,S009,1,0.0
T0083,S010,1,1.5
T0083,S012,1,0.0
T0083,S013,1,0.5
T0083,S015,1,0.5
T0083,S016,1,0.5
T0083,S018,1,1.0
T0083,S023,1,0.5
T0083,S030,1,0.0
T0083,S034,1,0.5
T0083,S035,1,3.0
T0083,S036,1,0.0
T0083,S037,1,1.5
T0083,S039,1,1.5
T0083,S040,1,1.5
T0083,S041,1,0.0
T0083,S043,1,1.0
T0083,S044,1,0.0
T0083,S046,1,0.0
T0083,S050,1,1.5
T0083,S051,1,1.0
T0083,S055,1,0.5
T0083,S057,1,1.5
T0083,S060,1,0.0
T0083,S062,1,1.5
T0083,S064,1,1.5
T0083,S065,1,0.5
T0083,S067,1,1.0
T0083,S070,1,0.0
T0083,S071,1,1.5
T0083,S072,1,0.5
T0083,S075,1,0.5
T0083,S078,1,1.0
T0084,S005,1,1.5
T0084,S007,1,0.0
T0084,S009,1,1.0
T0084,S010,1,1.5
T0084,S011,1,3.0
T0084,S012,1,0.0
T0084,S013,1,0.0
T0084,S015,1,1.5
T0084,S016,1,0.0
T0084,S018,1,1.5
T0084,S020,1,3.0
T0084,S023,1,0.5
T0084,S030,1,1.0
T0084,S034,1,0.0
T0084,S036,1,1.0
T0084,S037,1,1.5
T0084,S039,1,1.0
T0084,S040,1,0.0
T0084,S041,1,1.0
T0084,S043,1,1.5
T0084,S044,1,1.5
T0084,S046,1,1.5
T0084,S050,1,1.0
T0084,S051,1,0.5
T0084,S054,1,3.0
T0084,S055,1,1.5
T0084,S057,1,1.5
T0084,S060,1,0.5
T0084,S062,1,1.5
T0084,S064,1,0.5
T0084,S065,1,0.5
T0084,S067,1,1.0
T0084,S070,1,0.5
T0084,S071,1,1.0
T0084,S072,1,0.5
T0084,S075,1,1.5
T0084,S078,1,0.0
T0085,S002,1,0.5
T0085,S003,1,3.0
T0085,S004,1,0.5
T0085,S009,1,0.0
T0085,S012,1,1.0
T0085,S016,1,0.0
T0085,S017,1,1.5
T0085,S018,1,0.5
T0085,S020,1,0.5
T0085,S021,1,0.5
T0085,S022,1,1.0
T0085,S025,1,1.5
T0085,S026,1,1.0
T0085,S027,1,1.0
T0085,S036,1,0.5
T0085,S037,1,0.5
T0085,S040,1,3.0
T0085,S043,1,1.5
T0085,S044,1,1.0
T0085,S045,1,1.5
T0085,S047,1,1.0
T0085,S048,1,1.5
T0085,S052,1,1.5
T0085,S056,1,0.5
T0085,S058,1,1.0
T0085,S063,1,3.0
T0085,S065,1,1.5
T0085,S066,1,0.0
T0085,S069,1,0.0
T0085,S072,1,1.0
T0085,S075,1,0.0
T0085,S077,1,1.0
T0085,S078,1,0.5
T0085,S080,1,3.0
T0086,S002,1,0.5
T0086,S004,1,1.5
T0086,S008,1,3.0
T0086,S009,1,0.5
T0086,S012,1,1.0
T0086,S016,1,1.0
T0086,S017,1,1.0
T0086,S018,1,1.0
T0086,S020,1,0.5
T0086,S021,1,1.0
T0086,S022,1,1.5
T0086,S023,1,3.0
T0086,S025,1,1.5
T0086,S026,1,1.0
T0086,S027,1,0.5
T0086,S036,1,0.0
T0086,S037,1,0.5
T0086,S043,1,1.5
T0086,S044,1,0.0
T0086,S045,1,0.5
T0086,S047,1,0.5
T0086,S048,1,1.5
T0086,S052,1,1.5
T0086,S056,1,0.5
T0086,S058,1,1.5
T0086,S065,1,1.5
T0086,S066,1,1.5
T0086,S069,1,0.5
T0086,S072,1,0.5
T0086,S075,1,1.0
T0086,S077,1,1.5
T0086,S078,1,0.5
T0087,S002,1,0.0
T0087,S004,1,0.0
T0087,S009,1,0.5
T0087,S012,1,1.5
T0087,S016,1,0.5
T0087,S017,1,0.0
T0087,S018,1,1.0
T0087,S020,1,0.0
T0087,S021,1,0.5
T0087,S022,1,0.5
T0087,S025,1,1.5
T0087,S026,1,0.5
T0087,S027,1,0.5
T0087,S036,1,1.5
T0087,S037,1,1.0
T0087,S043,1,1.5
T0087,S044,1,1.0
T0087,S045,1,0.0
T0087,S047,1,1.5
T0087,S048,1,1.0
T0087,S052,1,1.5
T0087,S056,1,1.5
T0087,S058,1,1.5
T0087,S065,1,0.5
T0087,S066,1,0.5
T0087,S069,1,1.0
T0087,S072,1,1.5
T0087,S075,1,1.5
T0087,S077,1,1.0
T0087,S078,1,0.5
T0088,S001,1,1.5
T0088,S003,1,1.5
T0088,S007,1,3.0
T0088,S008,1,0.5
T0088,S009,1,0.0
T0088,S011,1,3.0
T0088,S013,1,1.5
T0088,S019,1,1.5
T0088,S021,1,0.5
T0088,S022,1,0.0
T0088,S023,1,1.0
T0088,S026,1,0.5
T0088,S027,1,1.5
T0088,S028,1,1.5
T0088,S029,1,0.0
T0088,S030,1,1.0
T0088,S031,1,1.0
T0088,S033,1,1.0
T0088,S037,1,1.5
T0088,S040,1,0.5
T0088,S042,1,1.5
T0088,S043,1,3.0
T0088,S046,1,1.0
T0088,S049,1,1.5
T0088,S051,1,0.5
T0088,S054,1,0.5
T0088,S059,1,0.5
T0088,S060,1,1.5
T0088,S061,1,0.0
T0088,S069,1,0.5
T0088,S072,1,0.0
T0088,S073,1,1.0
T0088,S074,1,1.0
T0088,S077,1,1.0
T0088,S080,1,0.5
T0089,S001,1,1.0
T0089,S003,1,1.0
T0089,S008,1,0.5
T0089,S009,1,0.5
T0089,S013,1,1.5
T0089,S019,1,0.5
T0089,S021,1,1.5
T0089,S022,1,1.0
T0089,S023,1,1.5
T0089,S026,1,0.0
T0089,S027,1,1.0
T0089,S028,1,0.0
T0089,S029,1,1.0
T0089,S030,1,1.0
T0089,S031,1,0.0
T0089,S033,1,0.5
T0089,S035,1,3.0
T0089,S036,1,3.0
T0089,S037,1,1.5
T0089,S040,1,0.0
T0089,S042,1,1.0
T0089,S046,1,1.0
T0089,S049,1,1.5
T0089,S051,1,1.0
T0089,S054,1,0.0
T0089,S057,1,3.0
T0089,S059,1,0.0
T0089,S060,1,0.0
T0089,S061,1,1.5
T0089,S069,1,1.5
T0089,S072,1,0.5
T0089,S073,1,1.0
T0089,S074,1,0.0
T0089,S077,1,0.5
T0089,S080,1,0.5
T0090,S001,1,0.0
T0090,S003,1,1.5
T0090,S008,1,1.5
T0090,S009,1,0.0
T0090,S011,1,3.0
T0090,S013,1,1.5
T0090,S019,1,0.0
T0090,S021,1,1.0
T0090,S022,1,0.5
T0090,S023,1,1.5
T0090,S026,1,0.0
T0090,S027,1,1.0
T0090,S028,1,1.0
T0090,S029,1,1.0
T0090,S030,1,0.5
T0090,S031,1,0.5
T0090,S033,1,0.5
T0090,S036,1,3.0
T0090,S037,1,1.0
T0090,S040,1,1.0
T0090,S042,1,0.0
T0090,S045,1,3.0
T0090,S046,1,1.0
T0090,S049,1,1.5
T0090,S050,1,3.0
T0090,S051,1,0.5
T0090,S054,1,1.5
T0090,S059,1,1.5
T0090,S060,1,1.0
T0090,S061,1,0.0
T0090,S069,1,1.5
T0090,S072,1,0.5
T0090,S073,1,0.0
T0090,S074,1,1.0
T0090,S077,1,1.5
T0090,S080,1,0.5
T0091,S001,1,1.0
T0091,S002,1,1.0
T0091,S004,1,1.5
T0091,S007,1,3.0
T0091,S008,1,0.0
T0091,S010,1,3.0
T0091,S012,1,0.0
T0091,S015,1,1.0
T0091,S016,1,0.0
T0091,S018,1,0.0
T0091,S019,1,1.0
T0091,S023,1,3.0
T0091,S028,1,0.5
T0091,S037,1,1.0
T0091,S039,1,0.0
T0091,S045,1,3.0
T0091,S049,1,0.0
T0091,S050,1,1.5
T0091,S051,1,1.5
T0091,S052,1,1.5
T0091,S053,1,1.0
T0091,S057,1,0.0
T0091,S058,1,1.0
T0091,S059,1,1.5
T0091,S061,1,0.0
T0091,S062,1,1.5
T0091,S066,1,1.5
T0091,S068,1,0.0
T0091,S069,1,1.5
T0091,S070,1,3.0
T0091,S071,1,0.0
T0091,S080,1,1.5
T0092,S001,1,1.0
T0092,S002,1,1.0
T0092,S004,1,0.0
T0092,S008,1,1.5
T0092,S012,1,1.5
T0092,S015,1,0.0
T0092,S016,1,0.0
T0092,S018,1,1.0
T0092,S019,1,0.5
T0092,S028,1,1.0
T0092,S034,1,3.0
T0092,S037,1,1.0
T0092,S039,1,0.5
T0092,S049,1,1.5
T0092,S050,1,1.5
T0092,S051,1,1.0
T0092,S052,1,1.5
T0092,S053,1,0.0
T0092,S057,1,0.5
T0092,S058,1,0.5
T0092,S059,1,1.5
T0092,S061,1,0.0
T0092,S062,1,1.5
T0092,S066,1,1.0
T0092,S068,1,1.5
T0092,S069,1,1.0
T0092,S071,1,1.5
T0092,S080,1,0.0
T0093,S001,1,1.5
T0093,S002,1,1.5
T0093,S004,1,1.5
T0093,S008,1,0.0
T0093,S012,1,1.5
T0093,S015,1,0.5
T0093,S016,1,1.0
T0093,S018,1,1.5
T0093,S019,1,1.0
T0093,S024,1,3.0
T0093,S028,1,0.0
T0093,S037,1,1.5
T0093,S039,1,0.5
T0093,S049,1,0.5
T0093,S050,1,0.5
T0093,S051,1,0.0
T0093,S052,1,1.5
T0093,S053,1,0.5
T0093,S057,1,0.5
T0093,S058,1,0.5
T0093,S059,1,0.0
T0093,S061,1,0.5
T0093,S062,1,1.5
T0093,S066,1,1.0
T0093,S068,1,1.0
T0093,S069,1,0.5
T0093,S071,1,0.0
T0093,S080,1,1.0
T0094,S005,1,0.0
T0094,S006,1,0.0
T0094,S007,1,1.5
T0094,S008,1,1.0
T0094,S011,1,1.0
T0094,S012,1,0.0
T0094,S015,1,1.0
T0094,S023,1,1.5
T0094,S024,1,0.0
T0094,S025,1,3.0
T0094,S026,1,0.5
T0094,S030,1,3.0
T0094,S031,1,0.5
T0094,S032,1,1.5
T0094,S035,1,0.0
T0094,S038,1,1.5
T0094,S042,1,0.5
T0094,S043,1,1.0
T0094,S044,1,0.5
T0094,S048,1,3.0
T0094,S049,1,1.0
T0094,S050,1,1.5
T0094,S051,1,1.5
T0094,S052,1,0.5
T0094,S054,1,0.5
T0094,S055,1,0.5
T0094,S057,1,0.5
T0094,S058,1,1.5
T0094,S061,1,3.0
T0094,S062,1,0.0
T0094,S066,1,1.5
T0094,S068,1,1.0
T0094,S069,1,3.0
T0094,S075,1,1.5
T0094,S076,1,0.0
T0094,S078,1,0.0
T0094,S079,1,1.5
T0095,S005,1,0.5
T0095,S006,1,1.5
T0095,S007,1,1.0
T0095,S008,1,0.0
T0095,S011,1,1.0
T0095,S012,1,0.5
T0095,S015,1,1.0
T0095,S020,1,3.0
T0095,S023,1,1.0
T0095,S024,1,1.5
T0095,S026,1,0.0
T0095,S031,1,1.5
T0095,S032,1,1.5
T0095,S035,1,0.5
T0095,S038,1,0.5
T0095,S040,1,3.0
T0095,S042,1,1.5
T0095,S043,1,0.0
T0095,S044,1,0.5
T0095,S047,1,3.0
T0095,S049,1,0.0
T0095,S050,1,0.5
T0095,S051,1,0.0
T0095,S052,1,1.5
T0095,S054,1,1.5
T0095,S055,1,1.5
T0095,S057,1,1.5
T0095,S058,1,1.0
T0095,S062,1,1.0
T0095,S065,1,3.0
T0095,S066,1,0.5
T0095,S068,1,1.0
T0095,S075,1,0.5
T0095,S076,1,0.0
T0095,S078,1,0.0
T0095,S079,1,1.0
T0096,S005,1,0.5
T0096,S006,1,1.5
T0096,S007,1,1.5
T0096,S008,1,1.5
T0096,S011,1,0.5
